l0x,l0y,l0z,l1x,l1y,l1z,l2x,l2y,l2z,l3x,l3y,l3z,l4x,l4y,l4z,l5x,l5y,l5z,l6x,l6y,l6z,l7x,l7y,l7z,l8x,l8y,l8z,l9x,l9y,l9z,l10x,l10y,l10z,l11x,l11y,l11z,l12x,l12y,l12z,l13x,l13y,l13z,l14x,l14y,l14z,l15x,l15y,l15z,l16x,l16y,l16z,l17x,l17y,l17z,l18x,l18y,l18z,l19x,l19y,l19z,l20x,l20y,l20z,label
0.0,0.0,0.0,0.010004468,-0.21089958,-0.15299302,-0.096156985,-0.35583073,-0.12635744,-0.16857107,-0.45257166,-0.0366037,-0.1736233,-0.53765756,0.07670442,-0.32488632,-0.42185158,-0.12540391,-0.4496065,-0.60185945,-0.103120714,-0.5446559,-0.7091439,-0.089359745,-0.6099759,-0.78889287,-0.07468243,-0.32013604,-0.37097764,0.012261896,-0.45770556,-0.56609935,0.091388404,-0.5304186,-0.6747968,0.1398679,-0.5860549,-0.7486017,0.164708,-0.2908213,-0.34539682,0.13915816,-0.35701132,-0.51974314,0.20400487,-0.35601032,-0.5720479,0.19175355,-0.37119246,-0.5972912,0.17625469,-0.256083,-0.33665216,0.25315714,-0.2685602,-0.44217703,0.27525634,-0.23975606,-0.47140443,0.2441535,-0.21105951,-0.46638358,0.22148989,F
0.0,0.0,0.0,0.07480312,-0.20256495,-0.090088464,0.019600801,-0.378074,-0.07357911,-0.05355891,-0.48137328,-0.017105019,-0.086138144,-0.5614339,0.05752326,-0.21963014,-0.48442796,-0.06886376,-0.32590774,-0.69515955,-0.042857543,-0.39629582,-0.8090357,-0.020114023,-0.45913994,-0.88836294,-0.0013855543,-0.26620468,-0.4119285,0.020683672,-0.37990475,-0.63898706,0.039623234,-0.44188923,-0.76446706,0.059754968,-0.49964288,-0.8548131,0.078280605,-0.27637964,-0.35782945,0.10882948,-0.37687176,-0.5577264,0.12764347,-0.43020108,-0.67380893,0.122727714,-0.47529596,-0.76602036,0.12459244,-0.26193252,-0.3250489,0.19239649,-0.3309692,-0.49551496,0.21946004,-0.3722611,-0.5943903,0.21902521,-0.39526454,-0.6702071,0.21984679,F
0.0,0.0,0.0,0.021803387,-0.2501568,-0.10799329,-0.090454735,-0.41770655,-0.07850727,-0.17965263,-0.5053112,-0.002063784,-0.20331126,-0.5778136,0.09501288,-0.324486,-0.44159853,-0.0642259,-0.4708965,-0.6167049,-0.02402995,-0.5633973,-0.7035188,0.0054017636,-0.6428867,-0.7654977,0.026646597,-0.3566599,-0.35814616,0.039358526,-0.49346256,-0.5519577,0.089003965,-0.5713068,-0.65955067,0.11689337,-0.6338794,-0.7278364,0.13565806,-0.35153487,-0.30420294,0.1385082,-0.44692105,-0.48449802,0.17959109,-0.49512124,-0.58425957,0.16537309,-0.538086,-0.65579057,0.1554031,-0.32489944,-0.27802938,0.22962238,-0.36219114,-0.41758895,0.25715205,-0.365745,-0.4892935,0.24375561,-0.35216534,-0.53661776,0.23547095,F
0.0,0.0,0.0,-0.089235865,-0.10952366,-0.16839775,-0.2307515,-0.22708607,-0.16709022,-0.31078318,-0.33414426,-0.115669996,-0.32011497,-0.48302808,-0.04674219,-0.44895262,-0.2611753,-0.08032412,-0.614739,-0.41882497,-0.067113526,-0.7246921,-0.51258546,-0.06453565,-0.80412513,-0.5912165,-0.062014326,-0.41759712,-0.29249063,0.03078484,-0.58694035,-0.43804204,0.07276751,-0.69127554,-0.5286111,0.08184872,-0.7775653,-0.5946016,0.084045455,-0.37016755,-0.3211422,0.12464888,-0.50080943,-0.43134642,0.15732048,-0.58584267,-0.49752405,0.12911665,-0.6687477,-0.54989743,0.105202734,-0.30823746,-0.34792507,0.20237277,-0.39135557,-0.43030077,0.22304824,-0.43678603,-0.48068726,0.20157093,-0.4688637,-0.50780827,0.18274453,F
0.0,0.0,0.0,0.08560995,-0.21959676,-0.067380555,0.043950018,-0.42180282,-0.060567837,-0.051684108,-0.52800524,-0.022724953,-0.111744404,-0.5785476,0.029185502,-0.20780419,-0.4671872,-0.07588073,-0.33815387,-0.68584764,-0.06128856,-0.4202285,-0.7940585,-0.04125809,-0.49114564,-0.8667755,-0.023203842,-0.27622756,-0.38522547,-0.010295389,-0.41276807,-0.62259954,-0.006741823,-0.48722675,-0.74746597,0.009371788,-0.5514195,-0.8337758,0.027468134,-0.3032907,-0.32273877,0.057517823,-0.42130974,-0.52722913,0.069195725,-0.48264888,-0.64489466,0.07185755,-0.5308661,-0.73111105,0.07967995,-0.29952154,-0.28038806,0.12239095,-0.38157198,-0.4501028,0.15230504,-0.4285645,-0.5438917,0.16448441,-0.45612335,-0.613533,0.17510244,F
0.0,0.0,0.0,0.031399895,-0.25214416,-0.09305307,-0.07205364,-0.4199611,-0.06529228,-0.17437927,-0.5025847,0.009106454,-0.22325581,-0.5718921,0.1058869,-0.32923773,-0.43271726,-0.07601468,-0.48717746,-0.6112676,-0.039122593,-0.5809297,-0.695942,-0.00481306,-0.6601528,-0.7507888,0.022681495,-0.36735222,-0.32498923,0.027316011,-0.5250194,-0.52592176,0.06452198,-0.6064643,-0.6303465,0.102880046,-0.66851175,-0.69238746,0.13379991,-0.36365867,-0.25796965,0.13017915,-0.48974466,-0.44738817,0.16551018,-0.5488172,-0.54812276,0.17130722,-0.59213465,-0.6184191,0.1797616,-0.33846468,-0.22374846,0.2276147,-0.40531754,-0.37938863,0.26133224,-0.43108958,-0.45709056,0.2634268,-0.43159112,-0.5135731,0.26821804,F
0.0,0.0,0.0,0.0711404,-0.23199268,-0.065931834,0.01313552,-0.43879592,-0.057862088,-0.10028714,-0.5330135,-0.01753325,-0.16557916,-0.5872783,0.037252158,-0.24478742,-0.45440832,-0.07726064,-0.4047798,-0.65740955,-0.056571778,-0.49753413,-0.75427383,-0.029513942,-0.57582504,-0.8175472,-0.0064838035,-0.31157446,-0.3652656,-0.005400029,-0.4780953,-0.5829579,0.0027902354,-0.5636288,-0.6974175,0.025667097,-0.63263243,-0.7719695,0.04901236,-0.33399823,-0.29872218,0.069960274,-0.4740249,-0.48305908,0.08645756,-0.5470975,-0.5935838,0.09365246,-0.59977937,-0.67031246,0.10493313,-0.32806647,-0.25543562,0.14304599,-0.4240998,-0.40926805,0.17770757,-0.48073608,-0.4946415,0.19147648,-0.51501423,-0.5604229,0.20345582,F
0.0,0.0,0.0,0.08926056,-0.22998446,-0.060779266,0.05227405,-0.44605622,-0.05639689,-0.058074243,-0.5526291,-0.023843858,-0.13882157,-0.58880764,0.01994905,-0.20701495,-0.48463273,-0.06985769,-0.35651636,-0.6858894,-0.052736506,-0.44452906,-0.78511363,-0.030167235,-0.5179245,-0.8512418,-0.011709846,-0.28498843,-0.39547306,-0.0132813705,-0.44351637,-0.6139377,-0.01252219,-0.52783084,-0.7294026,0.0025288756,-0.5921053,-0.805601,0.020451643,-0.32218638,-0.3170661,0.045942772,-0.4561589,-0.5083615,0.052959956,-0.52646625,-0.6229757,0.055478707,-0.5790476,-0.7044009,0.06383478,-0.32563406,-0.2566463,0.1032257,-0.42389205,-0.41413042,0.12777957,-0.47917995,-0.50318277,0.13989803,-0.5166477,-0.5711742,0.15149786,F
0.0,0.0,0.0,0.0027913216,-0.22508453,-0.13172016,-0.11376755,-0.36015016,-0.09988705,-0.20431243,-0.4481557,-0.008757191,-0.22855501,-0.5394319,0.10623382,-0.35094646,-0.39081544,-0.10871889,-0.49699268,-0.5810418,-0.079228885,-0.58974737,-0.677311,-0.058973223,-0.6619074,-0.74843097,-0.041589547,-0.36273122,-0.31261685,0.017262124,-0.50657994,-0.51482,0.08622004,-0.5702108,-0.6200489,0.12848249,-0.6179924,-0.6917936,0.15050396,-0.34971648,-0.27115673,0.13609366,-0.4259434,-0.44802502,0.19228423,-0.4029713,-0.5067527,0.17999886,-0.3868935,-0.53481823,0.16823551,-0.32449973,-0.2551497,0.2447044,-0.35286143,-0.37828463,0.27036348,-0.32167637,-0.4276961,0.24447267,-0.27725777,-0.44222513,0.2267123,F
0.0,0.0,0.0,-0.0032671283,-0.26757285,-0.11342086,-0.13809487,-0.41046214,-0.087179035,-0.25600666,-0.47416097,-0.012137419,-0.31290248,-0.5551068,0.084047906,-0.38142532,-0.35978764,-0.09171847,-0.57062167,-0.5263593,-0.05068873,-0.67422175,-0.5995063,-0.012608415,-0.7617503,-0.6476681,0.016203923,-0.40943035,-0.25193283,0.01586117,-0.5791196,-0.45025283,0.06590932,-0.6621266,-0.5573361,0.09892406,-0.7196789,-0.6216714,0.121462725,-0.39848858,-0.19605921,0.12091972,-0.49877396,-0.3868092,0.15670773,-0.47138107,-0.45245922,0.14209287,-0.44080627,-0.47704667,0.13655269,-0.37308148,-0.1733365,0.21897095,-0.41842887,-0.32632294,0.23762363,-0.38140985,-0.37950936,0.21774067,-0.32106557,-0.40217674,0.20867336,F
0.0,0.0,0.0,0.06483243,-0.23085833,-0.07603545,0.004088083,-0.43419376,-0.069329455,-0.10224923,-0.52684164,-0.029206272,-0.16476938,-0.5886004,0.025384454,-0.24874642,-0.4583404,-0.070929684,-0.3901658,-0.66430056,-0.04798303,-0.4738538,-0.766478,-0.02497652,-0.54765755,-0.8366792,-0.006247543,-0.30687037,-0.36867258,0.004673645,-0.4544828,-0.58719593,0.018016504,-0.5312291,-0.706188,0.03737184,-0.59739953,-0.78656596,0.056252513,-0.32296225,-0.30161768,0.0817109,-0.44947714,-0.4888926,0.10072277,-0.5154593,-0.6021883,0.1052303,-0.5652278,-0.6844786,0.11345311,-0.31214726,-0.25996494,0.15495794,-0.40045783,-0.4209002,0.18946038,-0.44871393,-0.5082904,0.20256364,-0.4756146,-0.5773658,0.21358061,F
0.0,0.0,0.0,0.086318105,-0.22992584,-0.028674211,0.05554183,-0.44653,-0.013601254,-0.053739864,-0.5622166,0.019254304,-0.13418227,-0.5962713,0.060760744,-0.1946209,-0.50418437,-0.016296843,-0.33618262,-0.6935371,0.0055567636,-0.42109093,-0.78014356,0.02438436,-0.4939795,-0.8407156,0.03746887,-0.27588952,-0.42052287,0.016142992,-0.42354318,-0.6328028,0.02351006,-0.5050596,-0.7440704,0.033873398,-0.570309,-0.82017386,0.045414325,-0.31788713,-0.33686134,0.05046482,-0.44635957,-0.5232819,0.061997276,-0.51220024,-0.6323853,0.065600984,-0.5639164,-0.7099047,0.07157221,-0.32491395,-0.26311716,0.08389298,-0.42435363,-0.41813543,0.107856356,-0.47630453,-0.5045529,0.12159366,-0.51356876,-0.57237345,0.13330343,F
0.0,0.0,0.0,-0.031051902,-0.2371753,-0.11389824,-0.15873665,-0.37237322,-0.07181744,-0.23776507,-0.4662852,0.018081462,-0.25144735,-0.55204546,0.13008994,-0.36146984,-0.37718514,-0.063517265,-0.5017396,-0.5794514,-0.028560169,-0.58483595,-0.67989826,0.00033619042,-0.6515061,-0.758211,0.025609989,-0.36594278,-0.30737954,0.038369417,-0.49083224,-0.51133335,0.10176762,-0.5624414,-0.62989867,0.1331881,-0.6083479,-0.7118626,0.15179402,-0.34544888,-0.2675478,0.12980957,-0.349016,-0.46888444,0.15854964,-0.26259688,-0.4860142,0.12004351,-0.20528167,-0.46619865,0.10335843,-0.31561226,-0.2517834,0.21389826,-0.30501425,-0.39421135,0.2210786,-0.24741988,-0.4232981,0.17960483,-0.18971151,-0.40654036,0.15618482,F
0.0,0.0,0.0,-0.022416728,-0.2919192,-0.122351944,-0.17132258,-0.4207404,-0.08817667,-0.2968874,-0.46103227,-0.00019076037,-0.38101935,-0.5094152,0.110871345,-0.41714838,-0.33315963,-0.095539875,-0.6144924,-0.48031396,-0.0489173,-0.7231681,-0.5411194,-0.008782649,-0.81357783,-0.58105206,0.021673003,-0.44174156,-0.21519387,0.017149273,-0.6215766,-0.4004774,0.078514636,-0.71332604,-0.50237,0.11486862,-0.7744716,-0.566846,0.13706362,-0.43376532,-0.15096393,0.125098,-0.5420147,-0.3475008,0.16174902,-0.49257693,-0.42072248,0.14041866,-0.44637957,-0.4495644,0.13024959,-0.41454235,-0.12800679,0.22576867,-0.4731271,-0.28747088,0.23859572,-0.43056065,-0.3500132,0.21011008,-0.367805,-0.37451833,0.19518024,F
0.0,0.0,0.0,0.038251124,-0.25162348,-0.10388787,-0.06608586,-0.40376812,-0.04623596,-0.15650208,-0.4848892,0.06617418,-0.20615691,-0.5542736,0.2038578,-0.30657983,-0.43666792,-0.058383435,-0.43152475,-0.6517156,0.0012723473,-0.5035462,-0.7512032,0.047511205,-0.56814206,-0.81880254,0.08232237,-0.3384514,-0.34057415,0.056351352,-0.4602976,-0.56861895,0.13569362,-0.5152016,-0.68557227,0.18383797,-0.5571471,-0.7567328,0.21233167,-0.33268064,-0.2762991,0.16574834,-0.38224146,-0.47484168,0.22163308,-0.3335415,-0.5244062,0.20573016,-0.29903692,-0.5394408,0.19570358,-0.30789214,-0.24535762,0.26839045,-0.31356832,-0.39414632,0.2952104,-0.26993015,-0.43350422,0.26804587,-0.2170708,-0.4331252,0.25086975,F
0.0,0.0,0.0,0.03743777,-0.2613256,-0.12543225,-0.07251168,-0.43904305,-0.11426797,-0.1864953,-0.54575634,-0.053087853,-0.27513108,-0.66866994,0.02742701,-0.29755512,-0.4346505,-0.09196728,-0.42830136,-0.6364311,-0.04789699,-0.5078289,-0.7451438,-0.00791124,-0.576058,-0.8170595,0.023895424,-0.33371934,-0.34568655,0.029410047,-0.47066662,-0.5466675,0.081971765,-0.53428084,-0.6672775,0.13387042,-0.5900997,-0.7488677,0.17372645,-0.32721847,-0.28821045,0.14681424,-0.425701,-0.4659216,0.19874579,-0.461105,-0.5785356,0.22524925,-0.49169728,-0.6623013,0.2455408,-0.3068064,-0.25576577,0.25438634,-0.35840687,-0.39716756,0.29526928,-0.36684114,-0.49165314,0.30642813,-0.35632843,-0.56840926,0.31845343,F
0.0,0.0,0.0,0.040456522,-0.24170926,-0.12214206,-0.072155036,-0.4261246,-0.11402415,-0.195361,-0.5432815,-0.059364438,-0.28740776,-0.66590637,0.014086122,-0.2924578,-0.4103698,-0.08978953,-0.43424144,-0.63378257,-0.048939526,-0.51338,-0.7404188,-0.010241016,-0.5847602,-0.81099826,0.018367752,-0.33972085,-0.32179445,0.01919315,-0.48224792,-0.54108685,0.059330624,-0.5468118,-0.6626349,0.09842315,-0.5994229,-0.7373789,0.12832622,-0.33923164,-0.265031,0.124197066,-0.4443349,-0.4648935,0.1621686,-0.4731869,-0.5751553,0.17708345,-0.4973071,-0.65096205,0.18862206,-0.32140315,-0.23532888,0.21989143,-0.37682474,-0.39409614,0.24862133,-0.38033858,-0.4868716,0.2520207,-0.36698997,-0.55651563,0.2575454,F
0.0,0.0,0.0,0.04161876,-0.24498737,-0.117810756,-0.068290375,-0.43178526,-0.11528402,-0.19100714,-0.5480536,-0.07132413,-0.2808389,-0.6730044,-0.010170953,-0.29226032,-0.42142755,-0.06862105,-0.43060985,-0.636497,-0.029901972,-0.50756246,-0.7446106,0.0031076719,-0.5776855,-0.81583375,0.026359709,-0.3416128,-0.33335865,0.030327149,-0.4775027,-0.5538225,0.0646806,-0.5420718,-0.67914355,0.09577848,-0.5956598,-0.7584433,0.12061377,-0.34356356,-0.27595052,0.12401544,-0.45159954,-0.47974935,0.15569979,-0.49725288,-0.5950492,0.16737603,-0.53510743,-0.6780686,0.17700829,-0.3220976,-0.24710068,0.20847824,-0.38245165,-0.41293433,0.2349483,-0.40034977,-0.51198477,0.23976572,-0.40196133,-0.58879757,0.24586867,F
